Gene_ID	pol.CT_1	pol.CT_2	pol.CT_3	pol.CT_4	pol.LTMH_1	pol.LTMH_2	pol.LTMH_3	pol.LTMH_4
Solyc03g082900.3	4.5898018041272	4.28777362623364	4.24643188005551	4.2379318553298	3.6659212014111	3.22146516172351	2.77548161884267	3.16831243560132
Solyc03g083050.3	0.972099512732253	2.77657474155062	1.13664259087102	2.64513294951303	5.57805087611914	6.28591747163901	5.57822517938323	0.999093153509142
Solyc03g083370.3	0.972099512732253	0	1.13664259087102	1.03640255619063	3.22525820427322	5.14364904116892	3.55084940440049	5.8055730762687
Solyc03g083380.3	0	0.982124795340574	0	0	2.58763740846422	2.04360739194076	1.560233257141	1.58375324535046
Solyc03g083470.3	0	0.982124795340574	0	0	2.58763740846422	1.62378920978882	1.97214958240244	2.58345077306825
Solyc03g083700.1	6.99936324299329	7.48778524776992	8.74862940811141	8.67905959174173	7.28859096383818	5.96380023050947	6.33823939654368	6.338058151749
Solyc03g093120.4	5.26701283060644	5.48837896169935	6.28013978411995	4.6539459191088	6.49769602396906	5.78470516797166	7.63535566929388	6.52176742521674
Solyc03g093720.2	0	0	0	0	2.58763740846422	2.04360739194076	2.55398414201262	1.99863951641516
Solyc03g093760.1	3.75510261809764	3.42676469713587	3.82635149253139	4.06751832363573	5.65180256773268	5.83818336466253	6.23002192521843	6.58316714769778
Solyc03g094120.3	3.64850223239228	4.42511177224824	2.53474645557385	3.06311409111714	5.50032485802387	5.41402327851405	5.24911492264378	5.67064667433703
Solyc03g095700.1	2.27702459240898	0.982124795340574	3.40456260442132	1.63329794861617	4.39537405565891	6.07935019941882	4.77144748422797	3.99829919496237
Solyc03g095770.3	1.95794428587701	1.97310344742273	2.53474645557385	2.05426508421152	2.11794653901589	3.05074884342316	4.48794722621991	5.2836345035833
Solyc03g096030.3	1.95794428587701	3.6672644060423	2.53474645557385	4.15523981915555	4.9955749149695	5.44882166078004	5.3559610506519	4.64211454076746
Solyc03g096650.2	4.46970712109152	3.96630022239344	4.41803393467556	4.06751832363573	2.58763740846422	1.02921755373687	1.560233257141	2.9984126443668
Solyc03g096660.2	6.43614026391174	6.37384475756896	6.44800067850099	6.02497362402186	4.83598682276347	4.5789492946721	3.55084940440049	5.58318605779064
